,가맹점구분번호,기준년월,신규고객_비중_cleaned,재방문고객_비중_cleaned,유동인구고객_비중_cleaned,합계_3열,zero_sum_flag
496,01670CF403,202407,6.01,21.95,52.7,80.66,0
497,01670CF403,202408,5.88,21.19,56.7,83.77000000000001,0
498,01670CF403,202409,6.8,20.99,56.8,84.59,0
499,01670CF403,202410,6.7,22.4,48.6,77.7,0
500,01670CF403,202411,7.33,21.69,47.6,76.62,0
501,01670CF403,202412,9.78,21.11,55.7,86.59,0
502,016C67D6C6,202405,100.0,0.0,0.0,100.0,0
503,016C67D6C6,202406,96.43,7.14,25.0,128.57,0
504,016C67D6C6,202407,45.1,11.76,56.0,112.86,0
505,016C67D6C6,202408,32.0,12.0,52.4,96.4,0
506,016C67D6C6,202409,25.0,11.0,54.5,90.5,0
507,016C67D6C6,202410,25.37,13.43,69.0,107.8,0
508,016C67D6C6,202411,20.24,14.29,54.3,88.83,0
509,016C67D6C6,202412,11.58,17.37,53.6,82.55000000000001,0
510,01744C5370,202301,9.01,8.34,78.9,96.25,0
511,01744C5370,202302,7.65,8.16,71.7,87.51,0
512,01744C5370,202303,6.49,8.67,72.2,87.36,0
513,01744C5370,202304,5.3,8.61,73.5,87.41,0
514,01744C5370,202305,5.53,8.78,71.0,85.31,0
515,01744C5370,202306,5.22,8.77,73.1,87.08999999999999,0
516,01744C5370,202307,7.82,8.79,77.5,94.11,0
517,01744C5370,202308,7.52,9.01,80.2,96.73,0
518,01744C5370,202309,5.99,8.65,76.9,91.54,0
519,01744C5370,202310,6.58,8.36,72.7,87.64,0
520,01744C5370,202311,6.5,8.66,71.6,86.75999999999999,0
521,01744C5370,202312,7.09,8.66,81.8,97.55,0
522,01744C5370,202401,6.46,9.28,69.0,84.74,0
523,01744C5370,202402,6.35,9.41,75.9,91.66000000000001,0
524,01744C5370,202403,6.84,8.81,71.5,87.15,0
525,01744C5370,202404,5.33,8.66,72.9,86.89,0
526,01744C5370,202405,6.63,8.58,70.2,85.41,0
527,01744C5370,202406,5.94,8.29,71.5,85.73,0
528,01744C5370,202407,7.27,8.64,75.0,90.91,0
529,01744C5370,202408,6.75,8.55,73.6,88.89999999999999,0
530,01744C5370,202409,7.26,8.41,81.6,97.27,0
531,01744C5370,202410,6.27,8.71,71.3,86.28,0
532,01744C5370,202411,7.86,8.19,76.0,92.05,0
533,01744C5370,202412,7.13,8.77,76.7,92.6,0
558,018DD7E495,202301,9.69,34.26,36.7,80.65,0
559,018DD7E495,202302,8.25,32.38,42.9,83.53,0
560,018DD7E495,202303,5.97,31.94,27.3,65.21000000000001,0
561,018DD7E495,202304,6.61,31.03,34.6,72.24000000000001,0
562,018DD7E495,202305,5.83,32.65,34.7,73.18,0
563,018DD7E495,202306,8.1,31.01,38.6,77.71000000000001,0
564,018DD7E495,202307,6.76,30.81,18.0,55.57,0
565,018DD7E495,202308,7.26,30.91,29.5,67.67,0
566,018DD7E495,202309,7.51,31.37,26.9,65.78,0
567,018DD7E495,202310,7.57,28.92,32.1,68.59,0
568,018DD7E495,202311,6.5,29.0,36.6,72.1,0
569,018DD7E495,202312,4.13,28.93,31.3,64.36,0
570,018DD7E495,202401,0.0,28.92,0.0,28.92,0
571,018DD7E495,202402,8.61,27.89,26.1,62.6,0
572,018DD7E495,202403,8.09,28.32,21.2,57.61,0
573,018DD7E495,202404,5.95,28.57,36.1,70.62,0
574,018DD7E495,202405,8.61,27.89,36.0,72.5,0
575,018DD7E495,202406,6.8,26.33,23.1,56.23,0
576,018DD7E495,202407,7.96,26.25,30.0,64.21000000000001,0
577,018DD7E495,202408,7.87,25.36,28.3,61.53,0
578,018DD7E495,202409,7.35,24.41,34.0,65.75999999999999,0
579,018DD7E495,202410,6.65,26.89,25.5,59.04,0
580,018DD7E495,202411,8.33,27.68,28.8,64.81,0
581,018DD7E495,202412,9.14,25.71,22.6,57.45,0
582,019E31E4C6,202301,11.24,10.53,93.9,115.67,0
583,019E31E4C6,202302,6.68,10.09,88.7,105.47,0
584,019E31E4C6,202303,4.63,10.25,92.7,107.58,0
585,019E31E4C6,202304,5.54,10.12,78.3,93.96,0
586,019E31E4C6,202305,4.77,10.19,87.5,102.46,0
587,019E31E4C6,202306,4.45,9.3,90.6,104.35,0
588,019E31E4C6,202307,6.71,9.59,92.5,108.8,0
589,019E31E4C6,202308,5.49,9.05,92.7,107.24000000000001,0
590,019E31E4C6,202309,3.65,8.61,80.0,92.26,0
591,019E31E4C6,202310,5.26,7.34,97.3,109.89999999999999,0
592,019E31E4C6,202311,3.62,6.55,95.7,105.87,0
593,019E31E4C6,202312,13.54,7.24,93.3,114.08,0
594,019E31E4C6,202401,5.18,7.45,81.5,94.13,0
595,019E31E4C6,202402,5.9,8.08,89.3,103.28,0
596,019E31E4C6,202403,6.04,7.83,96.8,110.67,0
597,019E31E4C6,202404,3.37,7.45,80.0,90.82,0
598,019E31E4C6,202405,8.45,6.28,80.6,95.33,0
599,019E31E4C6,202406,5.67,5.42,87.0,98.09,0
600,019E31E4C6,202407,5.82,3.97,100.0,109.79,0
601,019E31E4C6,202408,5.31,3.07,89.5,97.88,0
602,019E31E4C6,202409,5.13,3.13,61.1,69.36,0
603,019E31E4C6,202410,5.99,2.99,90.0,98.98,0
604,019E31E4C6,202411,5.47,2.74,94.4,102.61000000000001,0
605,019E31E4C6,202412,14.77,2.68,91.1,108.55,0
630,01B82F195A,202301,8.14,12.79,44.4,65.33,0
631,01B82F195A,202302,6.82,13.64,12.5,32.96,0
632,01B82F195A,202303,3.45,12.64,33.3,49.39,0
633,01B82F195A,202304,3.45,12.64,50.0,66.09,0
634,01B82F195A,202305,6.33,13.92,14.3,34.55,0
635,01B82F195A,202306,9.09,14.29,42.9,66.28,0
636,01B82F195A,202307,5.56,15.28,42.9,63.739999999999995,0
637,01B82F195A,202308,11.11,20.83,36.4,68.34,0
638,01B82F195A,202309,5.63,23.94,20.0,49.57,0
639,01B82F195A,202310,3.03,24.24,0.0,27.27,0
640,01B82F195A,202311,12.5,22.22,20.0,54.72,0
641,01B82F195A,202312,2.86,21.43,33.3,57.589999999999996,0
642,01B82F195A,202401,4.55,22.73,25.0,52.28,0
643,01B82F195A,202402,6.25,25.0,40.0,71.25,0
644,01B82F195A,202403,3.17,26.98,25.0,55.15,0
645,01B82F195A,202404,9.23,24.62,37.5,71.35,0
646,01B82F195A,202405,7.81,23.44,14.3,45.55,0
647,01B82F195A,202406,4.84,20.97,50.0,75.81,0
648,01B82F195A,202407,5.0,21.67,0.0,26.67,0
649,01B82F195A,202408,7.41,20.37,0.0,27.78,0
650,01B82F195A,202409,0.0,22.92,0.0,22.92,0
651,01B82F195A,202410,2.08,22.92,0.0,25.0,0
652,01B82F195A,202411,2.44,24.39,0.0,26.830000000000002,0
653,01B82F195A,202412,2.56,23.08,0.0,25.639999999999997,0
654,01CCBE28E0,202301,10.31,25.77,55.6,91.68,0
655,01CCBE28E0,202302,7.07,29.29,63.6,99.96000000000001,0
656,01CCBE28E0,202303,8.16,29.59,36.4,74.15,0
657,01CCBE28E0,202304,4.08,29.59,54.5,88.17,0
658,01CCBE28E0,202305,2.17,29.35,57.1,88.62,0
659,01CCBE28E0,202306,3.41,29.55,42.9,75.86,0
660,01CCBE28E0,202307,14.89,25.53,68.4,108.82000000000001,0
661,01CCBE28E0,202308,5.49,29.67,80.0,115.16,0
662,01CCBE28E0,202309,3.53,30.59,40.0,74.12,0
663,01CCBE28E0,202310,6.74,28.09,77.8,112.63,0
664,01CCBE28E0,202311,5.68,27.27,66.7,99.65,0
665,01CCBE28E0,202312,3.61,28.92,66.7,99.23,0
666,01CCBE28E0,202401,2.56,28.21,66.7,97.47,0
667,01CCBE28E0,202402,6.76,28.38,40.0,75.14,0
668,01CCBE28E0,202403,6.76,25.68,37.5,69.94,0
669,01CCBE28E0,202404,1.43,25.71,33.3,60.44,0
670,01CCBE28E0,202405,5.63,28.17,66.7,100.5,0
671,01CCBE28E0,202406,1.45,28.99,75.0,105.44,0
672,01CCBE28E0,202407,12.5,28.13,50.0,90.63,0
673,01CCBE28E0,202408,6.45,22.58,50.0,79.03,0
674,01CCBE28E0,202409,1.67,25.0,66.7,93.37,0
675,01CCBE28E0,202410,9.84,21.31,62.5,93.65,0
676,01CCBE28E0,202411,3.64,23.64,50.0,77.28,0
677,01CCBE28E0,202412,3.77,28.3,50.0,82.07,0
678,01D70FA491,202301,4.62,13.85,48.1,66.57,0
679,01D70FA491,202302,5.99,13.07,62.1,81.16,0
680,01D70FA491,202303,5.3,13.07,58.1,76.47,0
681,01D70FA491,202304,7.05,12.13,63.6,82.78,0
682,01D70FA491,202305,5.41,12.68,48.1,66.19,0
683,01D70FA491,202306,4.72,12.81,65.0,82.53,0
684,01D70FA491,202307,7.27,13.41,54.5,75.18,0
685,01D70FA491,202308,7.41,13.19,42.4,63.0,0
686,01D70FA491,202309,8.58,13.23,46.5,68.31,0
687,01D70FA491,202310,9.62,11.97,68.3,89.89,0
688,01D70FA491,202311,8.21,13.29,71.4,92.9,0
689,01D70FA491,202312,8.92,11.57,56.4,76.89,0
690,01D70FA491,202401,9.47,12.24,56.8,78.50999999999999,0
691,01D70FA491,202402,8.33,12.5,48.7,69.53,0
692,01D70FA491,202403,6.73,12.99,59.4,79.12,0
693,01D70FA491,202404,9.36,13.01,70.3,92.66999999999999,0
694,01D70FA491,202405,8.02,12.03,69.4,89.45,0
695,01D70FA491,202406,7.76,11.42,51.4,70.58,0
696,01D70FA491,202407,10.37,10.79,60.0,81.16,0
697,01D70FA491,202408,4.85,11.81,61.5,78.16,0
698,01D70FA491,202409,7.46,12.58,63.4,83.44,0
699,01D70FA491,202410,8.51,11.91,62.5,82.92,0
700,01D70FA491,202411,9.24,11.97,51.1,72.31,0
701,01D70FA491,202412,9.07,12.16,75.0,96.23,0
702,01DB89157C,202301,5.04,31.71,44.1,80.85,0
703,01DB89157C,202302,5.34,32.02,47.4,84.75999999999999,0
704,01DB89157C,202303,9.07,31.92,54.2,95.19,0
705,01DB89157C,202304,6.84,30.6,50.9,88.34,0
706,01DB89157C,202305,6.58,30.69,53.7,90.97,0
707,01DB89157C,202306,5.59,30.73,52.2,88.52000000000001,0
708,01DB89157C,202307,4.64,30.09,42.0,76.72999999999999,0
709,01DB89157C,202308,4.0,30.01,48.6,82.61000000000001,0
710,01DB89157C,202309,5.21,29.69,53.5,88.4,0
711,01DB89157C,202310,5.24,29.45,55.5,90.19,0
712,01DB89157C,202311,5.43,30.22,55.3,90.94999999999999,0
713,01DB89157C,202312,3.97,30.09,48.2,82.26,0
714,01DB89157C,202401,5.24,29.4,49.2,83.84,0
715,01DB89157C,202402,5.27,29.64,48.4,83.31,0
716,01DB89157C,202403,8.72,29.34,46.7,84.76,0
717,01DB89157C,202404,9.54,28.86,50.3,88.69999999999999,0
718,01DB89157C,202405,8.39,28.57,51.1,88.06,0
719,01DB89157C,202406,6.58,28.35,47.9,82.83,0
720,01DB89157C,202407,5.11,28.57,53.9,87.58,0
721,01DB89157C,202408,5.24,28.41,44.7,78.35,0
722,01DB89157C,202409,7.57,27.51,51.4,86.47999999999999,0
723,01DB89157C,202410,7.02,28.05,54.8,89.87,0
724,01DB89157C,202411,7.5,27.99,47.7,83.19,0
725,01DB89157C,202412,6.74,28.65,46.0,81.39,0
726,01EBAA3D0F,202301,4.66,30.17,58.3,93.13,0
727,01EBAA3D0F,202302,2.96,29.62,43.3,75.88,0
728,01EBAA3D0F,202303,7.24,29.83,51.7,88.77000000000001,0
729,01EBAA3D0F,202304,7.5,30.71,50.8,89.00999999999999,0
730,01EBAA3D0F,202305,6.52,29.98,48.9,85.4,0
731,01EBAA3D0F,202306,7.03,32.62,49.1,88.75,0
732,01EBAA3D0F,202307,5.5,32.56,47.7,85.76,0
733,01EBAA3D0F,202308,5.58,32.81,43.6,81.99000000000001,0
734,01EBAA3D0F,202309,5.72,31.81,38.6,76.13,0
735,01EBAA3D0F,202310,5.7,32.07,44.7,82.47,0
736,01EBAA3D0F,202311,3.54,30.81,37.5,71.85,0
737,01EBAA3D0F,202312,4.4,31.09,46.7,82.19,0
738,01EBAA3D0F,202401,1.88,31.1,55.0,87.98,0
739,01EBAA3D0F,202402,6.88,30.16,33.3,70.34,0
740,01EBAA3D0F,202403,6.35,29.56,44.7,80.61,0
741,01EBAA3D0F,202404,8.65,28.82,33.3,70.77,0
742,01EBAA3D0F,202405,11.58,27.12,47.9,86.6,0
743,01EBAA3D0F,202406,12.57,28.21,41.1,81.88,0
744,01EBAA3D0F,202407,8.59,30.19,35.6,74.38,0
745,01EBAA3D0F,202408,7.63,30.79,39.6,78.02000000000001,0
746,01EBAA3D0F,202409,4.3,30.95,53.1,88.35,0
747,01EBAA3D0F,202410,6.05,31.99,48.7,86.74000000000001,0
748,01EBAA3D0F,202411,5.75,32.18,54.1,92.03,0
749,01EBAA3D0F,202412,2.36,32.45,33.3,68.11,0
750,01EDD97C21,202301,7.61,36.75,60.8,105.16,0
751,01EDD97C21,202302,6.25,37.94,53.7,97.89,0
752,01EDD97C21,202303,6.85,38.09,52.5,97.44,0
753,01EDD97C21,202304,6.98,36.59,55.4,98.97,0
754,01EDD97C21,202305,6.13,37.75,52.1,95.98,0
755,01EDD97C21,202306,7.0,38.24,51.4,96.64,0
756,01EDD97C21,202307,6.34,39.01,52.9,98.25,0
757,01EDD97C21,202308,6.53,37.36,65.1,108.99,0
758,01EDD97C21,202309,6.17,38.01,62.5,106.68,0
759,01EDD97C21,202310,5.28,38.52,56.3,100.1,0
760,01EDD97C21,202311,6.21,38.87,58.0,103.08,0
761,01EDD97C21,202312,6.09,37.54,59.0,102.63,0
762,01EDD97C21,202401,5.06,37.95,54.4,97.41,0
763,01EDD97C21,202402,3.24,37.75,53.7,94.69,0
764,01EDD97C21,202403,6.75,37.42,65.1,109.27,0
765,01EDD97C21,202404,5.93,37.6,45.8,89.33,0
766,01EDD97C21,202405,6.82,36.28,49.4,92.5,0
767,01EDD97C21,202406,4.97,37.34,48.5,90.81,0
768,01EDD97C21,202407,6.27,35.05,51.5,92.82,0
769,01EDD97C21,202408,8.44,33.28,52.9,94.62,0
770,01EDD97C21,202409,5.4,33.49,59.7,98.59,0
771,01EDD97C21,202410,4.41,31.05,54.7,90.16,0
772,01EDD97C21,202411,6.32,33.33,52.7,92.35,0
773,01EDD97C21,202412,6.82,34.44,51.4,92.66,0
774,01F74A3D59,202301,4.76,28.57,83.3,116.63,0
775,01F74A3D59,202302,8.05,28.19,52.9,89.14,0
776,01F74A3D59,202303,10.83,29.3,36.7,76.83000000000001,0
777,01F74A3D59,202304,12.5,27.38,51.9,91.78,0
778,01F74A3D59,202305,12.0,25.14,70.4,107.54,0
779,01F74A3D59,202306,7.78,23.89,47.4,79.07,0
780,01F74A3D59,202307,5.95,24.32,50.0,80.27,0
781,01F74A3D59,202308,8.38,22.51,60.0,90.89,0
782,01F74A3D59,202309,11.39,20.79,48.5,80.68,0
783,01F74A3D59,202310,7.66,19.14,47.6,74.4,0
784,01F74A3D59,202311,4.72,19.81,40.0,64.53,0
785,01F74A3D59,202312,6.54,17.29,63.6,87.43,0
786,01F74A3D59,202401,3.74,18.22,38.1,60.06,0
787,01F74A3D59,202402,7.44,17.67,45.5,70.61,0
788,01F74A3D59,202403,6.76,18.84,29.2,54.8,0
789,01F74A3D59,202404,7.92,18.32,38.1,64.34,0
790,01F74A3D59,202405,8.16,18.37,56.5,83.03,0
791,01F74A3D59,202406,6.74,18.65,40.9,66.28999999999999,0
792,01F74A3D59,202407,5.18,19.17,31.3,55.650000000000006,0
793,01F74A3D59,202408,9.05,20.1,48.0,77.15,0
794,01F74A3D59,202409,7.81,19.27,34.6,61.68,0
795,01F74A3D59,202410,4.32,21.08,45.0,70.4,0
796,01F74A3D59,202411,9.9,21.88,32.0,63.78,0
797,01F74A3D59,202412,4.81,23.53,33.3,61.64,0
798,01FD0FCC3D,202311,100.0,0.0,0.0,100.0,0
799,01FD0FCC3D,202312,98.31,16.95,54.9,170.16,0
800,01FD0FCC3D,202401,46.36,20.91,52.7,119.97,0
801,01FD0FCC3D,202402,32.93,26.83,60.9,120.66,0
802,01FD0FCC3D,202403,27.75,25.99,39.1,92.84,0
803,01FD0FCC3D,202404,22.79,25.85,56.3,104.94,0
804,01FD0FCC3D,202405,20.11,25.27,54.8,100.17999999999999,0
805,01FD0FCC3D,202406,14.42,25.35,48.1,87.87,0
806,01FD0FCC3D,202407,7.73,26.39,46.7,80.82000000000001,0
807,01FD0FCC3D,202408,9.34,27.63,40.5,77.47,0
808,01FD0FCC3D,202409,6.88,28.26,45.9,81.03999999999999,0
809,01FD0FCC3D,202410,7.54,28.31,49.3,85.15,0
810,01FD0FCC3D,202411,4.78,29.51,46.7,80.99000000000001,0
811,01FD0FCC3D,202412,2.65,29.85,37.0,69.5,0
812,01FDC9FAEA,202311,100.0,17.65,31.3,148.95000000000002,0
813,01FDC9FAEA,202312,59.52,14.29,50.0,123.81,0
814,01FDC9FAEA,202401,22.22,16.67,58.3,97.19,0
815,01FDC9FAEA,202402,16.92,15.38,63.6,95.9,0
816,01FDC9FAEA,202403,27.78,12.22,56.0,96.0,0
817,01FDC9FAEA,202404,14.29,11.43,37.5,63.22,0
818,01FDC9FAEA,202405,11.76,10.92,52.9,75.58,0
819,01FDC9FAEA,202406,13.77,12.32,35.0,61.09,0
820,01FDC9FAEA,202407,11.54,13.46,75.0,100.0,0
821,01FDC9FAEA,202408,9.83,14.45,47.6,71.88,0
822,01FDC9FAEA,202409,5.98,14.13,66.7,86.81,0
823,01FDC9FAEA,202410,7.07,13.64,50.0,70.71000000000001,0
824,01FDC9FAEA,202411,7.07,13.64,50.0,70.71000000000001,0
825,01FDC9FAEA,202412,7.37,12.63,38.5,58.5,0
826,02080D3457,202301,20.0,2.86,76.9,99.76,0
827,02080D3457,202302,16.67,4.76,90.9,112.33000000000001,0
828,02080D3457,202303,19.23,3.85,78.9,101.98,0
829,02080D3457,202304,14.05,5.79,64.7,84.54,0
830,02080D3457,202305,10.37,5.19,45.5,61.06,0
831,02080D3457,202306,4.93,7.04,55.6,67.57,0
832,02080D3457,202307,5.33,8.0,55.6,68.93,0
833,02080D3457,202308,5.66,10.06,54.5,70.22,0
834,02080D3457,202309,12.64,8.79,50.0,71.43,0
835,02080D3457,202310,8.2,8.2,47.1,63.5,0
836,02080D3457,202311,7.22,8.89,58.3,74.41,0
837,02080D3457,202312,6.94,9.25,64.3,80.49,0
838,02080D3457,202401,8.05,8.62,81.3,97.97,0
839,02080D3457,202402,9.6,8.47,81.3,99.37,0
840,02080D3457,202403,8.67,8.67,69.2,86.54,0
841,02080D3457,202404,4.91,8.59,60.0,73.5,0
842,02080D3457,202405,7.93,8.54,66.7,83.17,0
843,02080D3457,202406,7.74,7.14,50.0,64.88,0
844,02080D3457,202407,8.0,8.0,64.3,80.3,0
845,02080D3457,202408,6.32,8.05,50.0,64.37,0
846,02080D3457,202409,8.48,10.3,80.0,98.78,0
847,02080D3457,202410,9.52,9.52,62.5,81.53999999999999,0
848,02080D3457,202411,6.67,10.3,66.7,83.67,0
849,02080D3457,202412,8.28,8.88,54.5,71.66,0
850,0220D6AA93,202301,6.27,22.3,64.8,93.37,0
851,0220D6AA93,202302,6.21,22.69,66.7,95.60000000000001,0
852,0220D6AA93,202303,5.5,22.21,67.8,95.50999999999999,0
853,0220D6AA93,202304,6.0,21.97,68.8,96.77,0
854,0220D6AA93,202305,5.5,21.85,72.5,99.85,0
855,0220D6AA93,202306,6.23,22.16,64.1,92.49,0
856,0220D6AA93,202307,7.64,21.86,68.4,97.9,0
857,0220D6AA93,202308,7.5,21.88,70.2,99.58,0
858,0220D6AA93,202309,6.48,21.79,69.4,97.67,0
859,0220D6AA93,202310,6.78,21.25,65.0,93.03,0
860,0220D6AA93,202311,6.97,20.95,66.3,94.22,0
861,0220D6AA93,202312,8.05,20.91,68.8,97.75999999999999,0
862,0220D6AA93,202401,8.19,20.65,65.1,93.94,0
863,0220D6AA93,202402,6.56,20.51,62.4,89.47,0
864,0220D6AA93,202403,8.34,20.5,64.5,93.34,0
865,0220D6AA93,202404,8.2,20.86,69.7,98.76,0
866,0220D6AA93,202405,7.58,21.05,68.5,97.13,0
867,0220D6AA93,202406,7.73,20.9,67.5,96.13,0
868,0220D6AA93,202407,8.07,21.21,59.8,89.08,0
869,0220D6AA93,202408,8.22,21.34,67.0,96.56,0
870,0220D6AA93,202409,7.12,21.45,66.5,95.07,0
871,0220D6AA93,202410,7.46,22.05,68.8,98.31,0
872,0220D6AA93,202411,6.16,22.17,66.9,95.23,0
873,0220D6AA93,202412,7.31,22.64,70.0,99.95,0
874,022FF198C7,202301,8.2,24.59,60.4,93.19,0
875,022FF198C7,202302,6.67,24.83,53.3,84.8,0
876,022FF198C7,202303,5.77,25.17,47.9,78.84,0
877,022FF198C7,202304,7.4,25.11,53.1,85.61,0
878,022FF198C7,202305,10.84,24.12,62.1,97.06,0
879,022FF198C7,202306,9.23,25.27,58.0,92.5,0
880,022FF198C7,202307,7.83,25.65,59.6,93.08,0
881,022FF198C7,202308,5.35,26.06,57.4,88.81,0
882,022FF198C7,202309,5.94,25.8,52.9,84.64,0
883,022FF198C7,202310,8.41,24.56,62.0,94.97,0
884,022FF198C7,202311,5.96,24.06,47.2,77.22,0
885,022FF198C7,202312,6.94,22.99,54.3,84.22999999999999,0
886,022FF198C7,202401,5.13,25.45,59.6,90.18,0
887,022FF198C7,202402,4.14,26.21,59.4,89.75,0
888,022FF198C7,202403,5.73,25.23,67.4,98.36000000000001,0
889,022FF198C7,202404,8.16,24.04,58.3,90.5,0
890,022FF198C7,202405,6.56,23.42,50.0,79.98,0
891,022FF198C7,202406,7.02,22.03,48.8,77.85,0
892,022FF198C7,202407,7.39,22.66,52.0,82.05,0
893,022FF198C7,202408,4.55,23.23,50.0,77.78,0
894,022FF198C7,202409,6.33,21.52,65.0,92.85,0
895,022FF198C7,202410,6.81,22.77,42.9,72.47999999999999,0
896,022FF198C7,202411,6.28,23.04,42.5,71.82,0
897,022FF198C7,202412,6.15,22.99,28.6,57.74,0
898,023652A43E,202301,5.47,31.02,39.5,75.99000000000001,0
899,023652A43E,202302,7.39,30.99,47.2,85.58,0
900,023652A43E,202303,9.66,30.23,45.3,85.19,0
901,023652A43E,202304,7.37,30.73,37.9,76.0,0
902,023652A43E,202305,8.51,31.13,36.1,75.74000000000001,0
903,023652A43E,202306,7.33,32.22,43.4,82.94999999999999,0
904,023652A43E,202307,6.68,31.43,38.5,76.61,0
905,023652A43E,202308,4.96,32.41,34.6,71.97,0
906,023652A43E,202309,6.35,32.29,37.3,75.94,0
907,023652A43E,202310,6.36,31.07,34.3,71.72999999999999,0
908,023652A43E,202311,6.48,31.28,40.0,77.76,0
909,023652A43E,202312,6.75,32.32,37.9,76.97,0
910,023652A43E,202401,6.74,32.73,34.5,73.97,0
911,023652A43E,202402,7.62,31.64,32.1,71.36,0
912,023652A43E,202403,7.45,31.49,38.7,77.64,0
913,023652A43E,202404,6.79,31.81,44.0,82.6,0
914,023652A43E,202405,6.47,31.9,35.2,73.57,0
915,023652A43E,202406,5.65,30.54,35.7,71.89,0
916,023652A43E,202407,6.59,29.19,40.6,76.38,0
917,023652A43E,202408,7.01,29.34,39.4,75.75,0
918,023652A43E,202409,5.95,30.27,42.2,78.42,0
919,023652A43E,202410,5.3,30.16,41.2,76.66,0
920,023652A43E,202411,5.48,31.36,38.9,75.74000000000001,0
921,023652A43E,202412,5.86,30.97,36.1,72.93,0
922,02377784A1,202301,9.38,10.0,83.3,102.68,0
923,02377784A1,202302,8.67,10.98,66.7,86.35,0
924,02377784A1,202303,8.38,10.06,80.0,98.44,0
925,02377784A1,202304,10.42,8.85,82.4,101.67,0
926,02377784A1,202305,9.42,9.42,93.3,112.14,0
927,02377784A1,202306,5.38,9.68,81.8,96.86,0
928,02377784A1,202307,6.25,9.9,90.9,107.05000000000001,0
929,02377784A1,202308,4.32,11.89,80.0,96.21000000000001,0
930,02377784A1,202309,8.76,11.86,82.4,103.02000000000001,0
931,02377784A1,202310,7.58,9.6,85.7,102.88,0
932,02377784A1,202311,4.21,9.47,57.1,70.78,0
933,02377784A1,202312,10.42,8.85,88.9,108.17,0
934,02377784A1,202401,4.81,10.16,69.2,84.17,0
935,02377784A1,202402,7.03,9.19,76.9,93.12,0
936,02377784A1,202403,5.56,10.0,87.5,103.06,0
937,02377784A1,202404,5.29,10.0,100.0,115.28999999999999,0
938,02377784A1,202405,1.96,9.15,100.0,111.11,0
939,02377784A1,202406,4.76,10.2,85.7,100.66,0
940,02377784A1,202407,6.29,8.39,75.0,89.68,0
941,02377784A1,202408,2.92,7.3,100.0,110.22,0
942,02377784A1,202409,8.53,6.2,81.8,96.53,0
943,02377784A1,202410,8.8,6.4,75.0,90.2,0
944,02377784A1,202411,4.92,5.74,80.0,90.66,0
945,02377784A1,202412,15.13,5.88,93.8,114.81,0
946,0239C4D2D3,202301,4.23,51.9,53.6,109.72999999999999,0
947,0239C4D2D3,202302,5.46,53.88,53.4,112.74000000000001,0
948,0239C4D2D3,202303,8.08,51.78,56.4,116.25999999999999,0
949,0239C4D2D3,202304,5.42,51.36,37.3,94.08,0
950,0239C4D2D3,202305,6.62,50.95,44.2,101.77000000000001,0
951,0239C4D2D3,202306,6.01,51.13,41.7,98.84,0
952,0239C4D2D3,202307,5.89,52.48,51.1,109.47,0
953,0239C4D2D3,202308,6.16,53.68,47.2,107.04,0
954,0239C4D2D3,202309,6.68,52.6,45.5,104.78,0
955,0239C4D2D3,202310,5.45,50.13,45.4,100.98,0
956,0239C4D2D3,202311,6.73,51.28,45.1,103.11000000000001,0
957,0239C4D2D3,202312,5.52,53.04,47.7,106.26,0
958,0239C4D2D3,202401,4.53,53.64,47.4,105.57,0
959,0239C4D2D3,202402,4.06,53.08,44.4,101.53999999999999,0
960,0239C4D2D3,202403,7.2,54.61,39.1,100.91,0
961,0239C4D2D3,202404,6.25,54.55,48.1,108.9,0
962,0239C4D2D3,202405,6.44,54.22,40.8,101.46,0
963,0239C4D2D3,202406,7.13,54.13,46.6,107.86000000000001,0
964,0239C4D2D3,202407,9.21,53.14,47.8,110.15,0
965,0239C4D2D3,202408,7.1,53.35,41.5,101.95,0
966,0239C4D2D3,202409,7.01,52.87,41.8,101.67999999999999,0
967,0239C4D2D3,202410,6.16,53.96,41.2,101.32000000000001,0
968,0239C4D2D3,202411,6.52,54.14,42.7,103.36,0
969,0239C4D2D3,202412,4.79,52.84,41.7,99.33000000000001,0
970,0255C174CC,202301,6.21,38.12,45.6,89.93,0
971,0255C174CC,202302,4.7,38.78,44.4,87.88,0
972,0255C174CC,202303,9.69,38.42,55.2,103.31,0
973,0255C174CC,202304,4.36,37.08,40.3,81.74,0
974,0255C174CC,202305,5.55,37.82,46.5,89.87,0
975,0255C174CC,202306,6.8,37.76,46.1,90.66,0
976,0255C174CC,202307,6.96,37.52,52.2,96.68,0
977,0255C174CC,202308,7.41,36.7,38.2,82.31,0
978,0255C174CC,202309,7.07,36.03,48.0,91.1,0
979,0255C174CC,202310,5.87,36.79,42.6,85.25999999999999,0
980,0255C174CC,202311,5.54,36.16,48.4,90.1,0
981,0255C174CC,202312,4.68,36.7,47.7,89.08000000000001,0
982,0255C174CC,202401,4.42,35.77,55.6,95.79,0
983,0255C174CC,202402,3.89,34.82,39.5,78.21000000000001,0
984,0255C174CC,202403,6.09,33.47,36.4,75.96000000000001,0
985,0255C174CC,202404,7.41,33.47,43.3,84.17999999999999,0
986,0255C174CC,202405,7.03,32.93,44.8,84.75999999999999,0
987,0255C174CC,202406,4.66,34.53,34.0,73.19,0
988,0255C174CC,202407,3.8,34.68,24.2,62.67999999999999,0
